"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
449502,"November 17, 2015",California,Richmond,"200 block of South 37th Street",0,2,N/A
448947,"November 17, 2015",Arkansas,Benton,"Nelson Court",1,0,N/A
576117,"November 16, 2015",Texas,Laredo,N/A,0,1,N/A
449342,"November 16, 2015",Texas,Laredo,"800 block of George Road",0,1,N/A
449063,"November 16, 2015",Virginia,Richmond,"300 block of Red Ash Drive",1,2,N/A
448419,"November 15, 2015",Texas,"Tennessee Colony","800 block of An County Rd 2217",5,0,N/A
448110,"November 15, 2015","South Carolina","Rock Hill","Amelia Avenue",1,0,N/A
448651,"November 15, 2015",California,Stockton,"100 block of East First Street",0,1,N/A
446996,"November 13, 2015",Florida,Jacksonville,"1300 block of South Shirley Oaks Drive",4,1,N/A
446656,"November 12, 2015",Texas,Houston,"Antoine and Beltway 8 North",0,1,N/A
446363,"November 12, 2015",Illinois,Chicago,"9000 block of South Bishop",0,1,N/A
446630,"November 12, 2015",Georgia,Albany,"700 block of Mobile Avenue",0,1,N/A
461070,"November 12, 2015",Texas,Houston,"Old Telegraph Rd and Ridge Hollow Dr",0,1,N/A
446006,"November 11, 2015",Georgia,Jackson,"500 block of Carr Avenue",1,0,N/A
446644,"November 11, 2015",Texas,Houston,"W. Little York",0,1,N/A
444725,"November 9, 2015",Michigan,Detroit,"6600 block of Barton Street",1,0,N/A
443979,"November 8, 2015","North Carolina",Brunswick,"Mill Pond Road",0,1,N/A
443629,"November 7, 2015",Georgia,Waycross,"600 block of Owens Street",1,2,N/A
443803,"November 7, 2015",Ohio,Dayton,"200 block of East Bruce Avenue",1,0,N/A
443637,"November 6, 2015",Texas,Houston,"7800 block of Elvera",2,0,N/A
443266,"November 6, 2015",Michigan,Troy,"2105 South Blvd W",0,1,N/A
443233,"November 6, 2015","New Jersey",Plainfield,"300 block of Evona Ave",1,2,N/A
443430,"November 4, 2015",Kentucky,Owensboro,"2742 Western Pkwy",1,0,N/A
442358,"November 4, 2015","New Jersey","Asbury Park","Springwood Ave and Atkins Ave",0,2,N/A
441724,"November 3, 2015",Louisiana,Marksville,"Martin Luther King Dr",1,1,N/A
440972,"November 2, 2015",Illinois,Chicago,"8000 S Damen Ave",1,0,N/A
440475,"November 1, 2015",Illinois,Chicago,"7600 block of South Parnell Avenue",0,1,N/A
440450,"November 1, 2015",Pennsylvania,Pittsburgh,"456 Hays Ave",1,1,N/A
440288,"October 31, 2015",California,Stockton,"Swain Road and Tam O’ Shanter Drive",0,2,N/A
439235,"October 30, 2015",Arizona,Phoenix,"18th Street and Baseline Road",0,1,N/A
442235,"October 30, 2015","New Mexico",Espanola,"1911 Avenida Canada",0,1,N/A
439251,"October 29, 2015",Florida,"Fort Myers","3600 block of Seminole Avenue",0,1,N/A
438485,"October 28, 2015",Ohio,Cleveland,"6600 block of Bliss Avenue",0,1,N/A
438251,"October 28, 2015",California,"San Jose","1900 block of Almaden Road",0,2,N/A
438178,"October 27, 2015",Georgia,Acworth,"1059 Athena Court",1,0,N/A
436814,"October 26, 2015","North Carolina",Hendersonville,"158 Golden Eagle Way",1,0,N/A
437452,"October 25, 2015",Florida,Orlando,"4614 Alrix Drive",0,2,N/A
436177,"October 24, 2015",Pennsylvania,Erie,"2057 Charleston Ave",0,1,N/A
437473,"October 24, 2015",Florida,"Cape Coral","1518 Northeast 43rd Lane",1,2,N/A
436151,"October 24, 2015",Arkansas,"Forrest City",N/A,0,1,N/A
447561,"October 24, 2015",Texas,Mission,"4600 block of Sorita Street",0,1,N/A
435845,"October 23, 2015",Texas,"San Antonio","Canterbury Drive",0,1,N/A
436180,"October 23, 2015",Florida,Bartow,"Hunt Road",0,1,N/A
435605,"October 22, 2015",Georgia,"Warner Robins","508 Diggs Boulevard",0,1,N/A
435309,"October 21, 2015",Wisconsin,Milwaukee,"77th and Villard",0,1,N/A
433558,"October 20, 2015","New Mexico",Albuquerque,"I-40 and 98th St NW",1,0,N/A
433306,"October 20, 2015",Louisiana,"Lake Charles","400 block of Scott Street",0,2,N/A
433256,"October 19, 2015",Florida,"Lehigh Acres","South Alabama Road",0,1,N/A
433026,"October 19, 2015",Georgia,Rhine,"Oak Grove Church Road",0,1,N/A
432756,"October 18, 2015",Illinois,Chicago,"3500 block of East 97th Street",0,1,N/A
432918,"October 17, 2015",California,"Panorama City","Wakefield Avenue and Osborne Street",0,1,N/A
432540,"October 17, 2015",Georgia,Dallas,"400 block of Fairview Drive",1,1,N/A
432413,"October 17, 2015",Illinois,Chicago,"1000 block of N Francisco Ave",1,0,N/A
431430,"October 13, 2015",Georgia,Savannah,"7800 block of Clyo Circle",1,1,N/A
429410,"October 12, 2015",Georgia,Decatur,"4731 Glenwood Road",0,4,N/A
432013,"October 12, 2015",Georgia,Pendergrass,N/A,0,1,N/A
428781,"October 11, 2015",Nevada,"Las Vegas","9100 block of Wine Cellar Avenue",1,0,N/A
428864,"October 11, 2015",Missouri,"Kansas City","8400 block of East 93rd Terrace",0,1,N/A
429981,"October 10, 2015",Alabama,Tuscaloosa,"13000 block of North Rosser Road",0,1,N/A
428562,"October 10, 2015",Utah,Hyrum,N/A,1,0,N/A
427983,"October 8, 2015","New Mexico",Dulce,N/A,2,0,N/A
426731,"October 5, 2015",Delaware,Wilmington,"Bennett and East Eighth streets",0,1,N/A
425312,"October 4, 2015",Maryland,Baltimore,"3500 block of Old York Road",0,1,N/A
425402,"October 4, 2015",Tennessee,Clarksville,"900 block of Princeton Drive",1,1,N/A
425119,"October 3, 2015",Tennessee,"White Pine","Robin Road",1,0,N/A
425438,"October 3, 2015",Florida,"West Palm Beach","200 block of W 29th St",0,1,N/A
424878,"October 2, 2015",Oklahoma,Tulsa,"1600 block of N. Lewis Avenue",0,3,N/A
424559,"October 2, 2015",Nevada,"Las Vegas","7200 block of Hardtack Circle",3,0,N/A
423708,"October 1, 2015",Ohio,Cleveland,"E 145th Street and Spear Ave",1,0,N/A
424447,"September 30, 2015","New Mexico","Las Cruces","2230 Dona Ana Road",0,1,N/A
422507,"September 30, 2015",Tennessee,Memphis,"4300 block of Graceland",0,1,N/A
423088,"September 29, 2015",Missouri,Eureka,"4901 Six Flags Road",2,0,N/A
421982,"September 29, 2015",Illinois,Chicago,"7000 block of South Harper Avenue",0,1,N/A
422376,"September 28, 2015",Pennsylvania,Philadelphia,"5000 block of Boudinot St",0,3,N/A
422035,"September 28, 2015",Illinois,Chicago,"5300 block of South Aberdeen Street",2,3,N/A
421650,"September 28, 2015",Ohio,Cincinnati,"1800 block of Hewitt Ave",0,5,N/A
420860,"September 27, 2015",Illinois,Chicago,"1400 block of East 66th Place",0,3,N/A
421561,"September 27, 2015",Florida,"Belle Glade","400 block of Southwest D Road",0,1,N/A
421867,"September 27, 2015",Missouri,Malden,"600 block of North Kimball",0,3,N/A
419683,"September 25, 2015",Texas,Houston,"6500 block of Narcissus",1,1,N/A
419879,"September 24, 2015",Michigan,"Battle Creek","120 block of Greentree Boulevard",0,1,N/A
419698,"September 24, 2015",Oregon,Dallas,"2000 block of Mistletoe Road",0,1,N/A
418964,"September 23, 2015",Florida,"Fort Myers","Dale St and Veronica S. Shoemaker Blvd",0,4,N/A
419036,"September 23, 2015",California,"Los Angeles","9400 block of South Figueroa Street",0,3,N/A
418028,"September 22, 2015",Alabama,Madison,"Brier Ridge Court",2,1,N/A
417710,"September 22, 2015","North Carolina",Hollister,"1400 block of Mills Road",1,2,N/A
418008,"September 20, 2015","North Carolina","Mount Airy","1000 block of Old Rockford Street",0,1,N/A
417996,"September 20, 2015","New York",Bronx,"821 Cauldwell Avenue",0,1,N/A
416946,"September 20, 2015",Alabama,Selma,"Water Avenue",0,3,N/A
416704,"September 19, 2015",Ohio,Cleveland,"108th and Shaker Boulevard",1,1,N/A
416821,"September 19, 2015",Indiana,Indianapolis,"6100 block of E. 40th Street",0,1,N/A
416812,"September 19, 2015",Indiana,Indianapolis,"3900 block of Graceland Ave",1,3,N/A
416564,"September 18, 2015",Utah,"Salt Lake City","639 N. Sir Philip Dr.",3,0,N/A
416156,"September 18, 2015",Indiana,Muncie,"700 block of South Elm Street",0,1,N/A
415730,"September 18, 2015",Illinois,Chicago,"82nd and Jeffery",0,1,N/A
418318,"September 17, 2015","South Dakota",Geddes,"36705 379th Street",6,0,N/A
415089,"September 16, 2015",Pennsylvania,Pittsburgh,"N Lang Ave and Monticello St",0,3,N/A
489753,"September 16, 2015",Pennsylvania,Pittsburgh,"Monticello Street",0,3,N/A
414436,"September 15, 2015",Ohio,Cleveland,"East 113th Street and Regalia",1,1,N/A
413341,"September 13, 2015",Texas,Dallas,"7700 block of Seco Blvd",0,3,N/A
413264,"September 13, 2015",Missouri,"Kansas City","9100 block of Oak Street",0,1,N/A
424187,"September 13, 2015",California,Greenwood,"4600 block of Highway 193",3,0,N/A
413464,"September 13, 2015",Texas,Dallas,"7700 block of Seco Boulevard",0,3,N/A
412910,"September 11, 2015",Maryland,Baltimore,"2400 block of Barclay Street",1,1,N/A
411437,"September 9, 2015",Missouri,"Saint Louis","Aldine and Billups",0,1,N/A
411221,"September 9, 2015",Pennsylvania,Pittsburgh,"2400 block of Chauncy St",0,1,N/A
411822,"September 9, 2015",Massachusetts,Brockton,"20 Battles Farm Drive",0,1,N/A
416027,"September 8, 2015",Missouri,"Kansas City","East 84th Street and Hillcrest Road",3,0,N/A
410022,"September 8, 2015",Arizona,"Casa Grande",N/A,0,1,N/A
409780,"September 7, 2015",Missouri,Belton,I-49,0,2,N/A
409304,"September 6, 2015","North Carolina","Winston Salem (Winston-salem)","Burke Village Ln",0,1,N/A
409147,"September 6, 2015",Texas,"Fort Worth","3600 block of Mountcastle Drive",2,0,N/A
408449,"September 5, 2015","North Carolina",Charlotte,"6800 block of Fieldvale Place",1,3,N/A
408801,"September 5, 2015",Texas,Dallas,"4500 S. Lancaster Road",0,1,N/A
408249,"September 5, 2015",Missouri,"Kansas City","400 block of North Elmwood Avenue",1,0,N/A
407750,"September 4, 2015",Ohio,Cleveland,"2300 block of Louise Harris Drive",1,0,N/A
408282,"September 4, 2015",Wisconsin,Milwaukee,"4200 block of West Lisbon",0,1,N/A
408204,"September 4, 2015",Alabama,Eutaw,"Baron Road",1,0,N/A
407406,"September 3, 2015",Mississippi,Braxton,"Perez Cove",0,1,N/A
406848,"September 2, 2015",Illinois,Chicago,"7400 block of South St. Lawrence Avenue",1,0,N/A
407854,"September 1, 2015","New Jersey","Long Branch","245 Joline Avenue",4,0,N/A
405666,"September 1, 2015",Pennsylvania,Pittsburgh,"1600 block of Sandusky Ct",1,0,N/A
407824,"September 1, 2015",Maryland,Baltimore,"W. North Avenue and Rosedale Street",0,3,N/A
404153,"August 30, 2015",Delaware,"Ocean View","37000 block of Muddy Neck Road",0,1,N/A
502948,"August 30, 2015",Delaware,"Ocean View (Oceanview)","37000 block of Muddy Neck Road",0,1,N/A
404417,"August 30, 2015",Vermont,"West Rutland (Ira)",US-4,0,1,N/A
404238,"August 29, 2015",Tennessee,Bristol,"618 Henson Road",3,2,N/A
404916,"August 29, 2015",Tennessee,Memphis,"700 block of Chesnut Avenue",0,1,N/A
403683,"August 28, 2015",Illinois,Chicago,"4600 block of South Ellis",0,2,N/A
404068,"August 28, 2015",Missouri,"Kansas City","53rd Street and Wabash Avenue",0,1,N/A
403660,"August 27, 2015",California,"Rancho Cordova","10500 block of Croetto Way",0,2,N/A
402674,"August 27, 2015",Indiana,Knightstown,"5598 W Old National Rd",3,0,N/A
404035,"August 27, 2015",Oklahoma,Tulsa,"2100 block of Martin Luther King Jr. Boulevard",0,1,N/A
407917,"August 27, 2015",Missouri,"Saint Louis","Bessie and Shreve",0,1,N/A
401223,"August 25, 2015",Missouri,"Saint Louis","7700 block of Utica Dr",1,0,N/A
401051,"August 25, 2015",Georgia,Augusta,"310 Kentucky Avenue",0,1,N/A
401430,"August 25, 2015",Louisiana,"New Orleans","1700 block of LaHarpe Street",1,1,N/A
400590,"August 24, 2015","North Carolina",Wilmington,"1500 block of Railroad Street",0,1,N/A
400693,"August 24, 2015",Ohio,Cincinnati,"1900 block of Goodman Ave",0,1,N/A
401091,"August 23, 2015",Virginia,Hardy,"Heatherton Lane",1,0,N/A
399761,"August 22, 2015",Texas,Dallas,"3500 block of Wilhurt Avenue",0,2,N/A
400122,"August 22, 2015",California,Oakland,"2600 block of 77th Avenue",0,2,N/A
399909,"August 22, 2015",Texas,Dallas,"North Marsalis Avenue and East 6th street",0,1,N/A
398999,"August 21, 2015",Indiana,Indianapolis,"3500 block of North Temple Avenue",0,1,N/A
399384,"August 21, 2015",Texas,"New Braunfels","Shadow Circle",0,1,N/A
398810,"August 20, 2015",Georgia,Savannah,"401 Carolan Street",0,1,N/A
398475,"August 19, 2015",Georgia,Columbus,"1000 Wynnton Rd",0,1,N/A
397740,"August 18, 2015",Missouri,"Saint Louis","9200 block of Ellison Dr",1,1,N/A
396949,"August 18, 2015",Delaware,Wilmington,"700 block of Townsend Place",0,1,N/A
453601,"August 17, 2015",Illinois,Chicago,"8700 block of South Sangamon Street",0,1,N/A
395788,"August 16, 2015",Colorado,Denver,"47th Avenue and Race Street",0,1,N/A
396061,"August 15, 2015",Pennsylvania,Chester,"1000 block of Potter Street",0,2,N/A
396033,"August 14, 2015","New York","Niagara Falls","Highland Avenue",0,1,N/A
393335,"August 12, 2015",Ohio,Columbus,"Mock Road and Brentnell Avenue",0,1,N/A
393409,"August 12, 2015",Pennsylvania,Philadelphia,"1100 block of E Chelten Ave",0,1,N/A
392029,"August 11, 2015",Ohio,Columbus,"400 block of Glenwood Ave",0,1,N/A
391450,"August 10, 2015",Delaware,Wilmington,"400 block of W. 7th Street",1,2,N/A
391184,"August 10, 2015",Michigan,Flint,"200 block of W. Home Avenue",2,0,N/A
392083,"August 10, 2015",Florida,Lakeland,N/A,0,1,N/A
391074,"August 9, 2015",Wisconsin,Milwaukee,"2000 block of W. Lapham",0,1,N/A
391403,"August 9, 2015",Delaware,Lincoln,"21000 block of W. Mayhew Dr.",0,2,N/A
390798,"August 8, 2015",Maryland,"Owings Mills","Enchanted Hills Road",0,2,N/A
390960,"August 8, 2015","North Carolina",Statesville,"162 Trent Road",3,0,N/A
390070,"August 8, 2015",Indiana,Indianapolis,"Harcourt and Westlane",0,1,N/A
390526,"August 8, 2015",Texas,Houston,"2211 Falling Oaks",8,0,N/A
388583,"August 5, 2015",Alaska,Anchorage,"4000 block of Olympic Terrace Circle",1,0,N/A
388072,"August 5, 2015",Pennsylvania,"Ford City","1123 Fourth Avenue",0,1,N/A
388816,"August 5, 2015",Mississippi,Mccomb,"200 block of McComb Street",1,0,N/A
387334,"August 4, 2015",Florida,Miami,"112 NE 71st Street",0,1,N/A
387165,"August 3, 2015",Massachusetts,Worcester,"40 Everett Gaylord Boulevard",0,2,N/A
386699,"August 3, 2015",Michigan,Detroit,"16000 block of Eastwood Street",1,0,N/A
386898,"August 3, 2015",Texas,Longview,"2500 block of North Eastman Road",1,0,N/A
387135,"August 3, 2015","North Carolina",Henderson,"111 S. Pinkston Street",0,2,N/A
386331,"August 2, 2015",Illinois,Chicago,"5600 block of South Bishop",0,1,N/A
387302,"August 2, 2015",Illinois,Chicago,"2500 block of North Parkside Avenue",0,2,N/A
385525,"August 1, 2015",Wisconsin,Milwaukee,"3300 block of 21st Street",0,4,N/A
386937,"August 1, 2015",Florida,Orlando,"5801 Shenandoah Way",0,4,N/A
386283,"August 1, 2015",Pennsylvania,Chester,"West 9th and Engle",0,1,N/A
385553,"August 1, 2015","North Carolina",Greensboro,"608 Julian Street",0,1,N/A
385141,"July 31, 2015","District of Columbia",Washington,"300 block of Ridge Rd SE",0,1,N/A
385567,"July 31, 2015",Pennsylvania,Chester,"West 9th and Engle Streets",0,1,N/A
385564,"July 31, 2015",Missouri,"Saint Louis","Natural Bridge Avenue and Goodfellow Boulevard",0,2,N/A
384935,"July 31, 2015",Mississippi,Grenada,"East Street",0,1,N/A
385200,"July 31, 2015",Tennessee,Nashville,"1514 Hampton St",0,1,N/A
385805,"July 31, 2015",Iowa,"Des Moines","2300 block of East 11th Street",0,1,N/A
390471,"July 31, 2015","North Carolina",Greensboro,N/A,0,2,N/A
384676,"July 30, 2015",Texas,Houston,"8442 Tavenor Lane",1,0,N/A
384376,"July 30, 2015",Ohio,Cincinnati,"700 block of Ridgeway Ave",0,1,N/A
384047,"July 29, 2015",California,Highland,"7200 block of McKinley Avenue",1,0,N/A
383907,"July 29, 2015","District of Columbia",Washington,"600 block of 46th Pl SE",1,0,N/A
384479,"July 28, 2015","New Hampshire","New Ipswich","Upper Pratt Pond Road",0,1,N/A
383418,"July 27, 2015",Missouri,"Saint Louis","3700 block of Wisconsin",0,2,N/A
382050,"July 25, 2015",Missouri,Steele,I-55,0,1,N/A
382613,"July 25, 2015",Virginia,Beaverdam,"20000 block of Beaverdam Road",0,1,N/A
382910,"July 25, 2015",Louisiana,"New Orleans","3100 block of General Meyer Avenue",0,1,N/A
381057,"July 24, 2015",Texas,Galveston,"2200 block of 37th Street",0,1,N/A
380538,"July 24, 2015",Arkansas,"Pine Bluff","500 block of East 28th Street",0,1,N/A
380066,"July 23, 2015",Michigan,Elmira,"Tobias Rd",1,0,N/A
381989,"July 23, 2015",Washington,Shelton,"700 block of East Road of Tralee",2,0,N/A
380407,"July 23, 2015",Oklahoma,Choctaw,"11100 block of E Draper Ave",0,1,N/A
380586,"July 23, 2015",California,"Los Angeles","2000 block of West 99th Street",0,3,N/A
379166,"July 22, 2015",Georgia,Suwanee,"5500 block of Old Atlanta Road",5,0,N/A
378985,"July 21, 2015",California,Sacramento,"Bamford Drive",0,1,N/A
378967,"July 21, 2015",Alabama,Mobile,"Border Circle North",0,1,N/A
378811,"July 21, 2015",Louisiana,"New Orleans","5900 block of Boeing Street",1,1,N/A
378987,"July 21, 2015",Missouri,"Saint Louis","Walton Avenue",0,1,N/A
377895,"July 19, 2015",Michigan,Detroit,"16300 block of West Chicago",0,1,N/A
377181,"July 19, 2015","North Carolina","Rocky Mount","US-64 and E Raleigh Blvd",0,4,N/A
377421,"July 18, 2015",Louisiana,"New Orleans","1900 block of Annunciation Street",0,1,N/A
378800,"July 18, 2015",Missouri,Columbia,"6200 block of Eric Lane",0,1,N/A
386225,"July 18, 2015",Florida,Lakeland,"Drane Field Rd",2,0,N/A
378060,"July 18, 2015",California,"Los Angeles","97th Street and Vermont Avenue",0,2,N/A
379200,"July 17, 2015",Michigan,Saginaw,"359 Vestry Dr",0,2,N/A
376918,"July 17, 2015",Louisiana,Shreveport,"200 block of Prospect Street",1,0,N/A
376920,"July 17, 2015",Maryland,Baltimore,"8900 block of Yvonne Ave",3,0,N/A
377486,"July 17, 2015",Washington,Bellingham,"5056 Noon Road",2,1,N/A
376267,"July 16, 2015",Virginia,Roanoke,"3100 block of Oakland Boulevard NW",1,1,N/A
375768,"July 16, 2015",Texas,Houston,"3400 block of Cheaney Rd",0,1,N/A
375139,"July 15, 2015",Missouri,"Kansas City","3100 block of Spruce",1,0,N/A
374965,"July 15, 2015",Michigan,Detroit,"9200 block of Memorial",0,4,N/A
374630,"July 15, 2015","South Carolina","Holly Hill","7050 Old State Road",4,1,N/A
374311,"July 14, 2015",Georgia,Atlanta,"500 block of University Avenue",0,1,N/A
374242,"July 14, 2015","South Carolina",Conway,"Second Avenue",0,1,N/A
375067,"July 14, 2015",Mississippi,Guntown,"County Road 397",0,1,N/A
373533,"July 13, 2015",Oklahoma,Hodgen,"Cedar Lake Road",0,1,N/A
374004,"July 13, 2015",California,Sacramento,"Phoenix Park Drive and Creeks Edge Way",0,3,N/A
373884,"July 13, 2015",Oklahoma,Hodgen,N/A,0,1,N/A
373515,"July 13, 2015","North Carolina",Wilmington,"1517 East Plaza",0,1,N/A
372578,"July 11, 2015",Kansas,"Kansas City","North 18th Street and Oakland Avenue",0,1,N/A
372580,"July 10, 2015",Kansas,Lawrence,"6200 block of West 22nd Court",0,1,N/A
372935,"July 10, 2015",Florida,Miami,"Northwest 63rd Street and 14th Avenue",0,1,N/A
372925,"July 10, 2015",Florida,"West Palm Beach","Australian Avenue",0,1,N/A
371978,"July 9, 2015",Colorado,Aurora,"1000 block of North Vaughn Street",0,1,N/A
373271,"July 8, 2015",Louisiana,Marksville,"Louisiana Highway 1196",2,0,N/A
370328,"July 6, 2015",Kansas,"Overland Park","7800 block of W 61st Terrace",1,1,N/A
370966,"July 6, 2015",Kansas,Topeka,"SE Golf Park Boulevard and SE Fremont",1,0,N/A
369909,"July 6, 2015",Pennsylvania,Philadelphia,"1800 block of S 31st St",0,1,N/A
369699,"July 6, 2015",California,Compton,"South Central Avenue and West Alondra Boulevard",0,3,N/A
368947,"July 5, 2015",Ohio,Cincinnati,"Hale and Harvey Avenues",0,2,N/A
369117,"July 5, 2015","South Carolina",Charleston,"America and Harris",0,1,N/A
369035,"July 5, 2015",Texas,Spring,"19000 block of Puget Lane",1,0,N/A
368917,"July 4, 2015",Iowa,"Council Bluffs","26th Street and Avenue J",0,1,N/A
369382,"July 4, 2015",California,Merced,"2300 block of Cortona Court",0,1,N/A
368654,"July 4, 2015",Tennessee,Nashville,"First Avenue and Korean Veterans Boulevard",0,1,N/A
368727,"July 4, 2015",Illinois,Chicago,"1100 block of North Harding Avenue",1,1,N/A
368524,"July 4, 2015",Ohio,Cleveland,"Willowdale Avenue",0,2,N/A
368521,"July 3, 2015",Ohio,Cleveland,"1338 E. 92nd St.",0,1,N/A
372373,"July 3, 2015",Virginia,Norfolk,"400 block of Nicholson Street",0,1,N/A
367750,"July 2, 2015",Virginia,Hampton,"300 block of West Chamberlin Avenue",1,0,N/A
370100,"July 2, 2015",Washington,Connell,"Scooteney Rd and Ridge Rd",2,0,N/A
370264,"July 2, 2015",Arkansas,"El Dorado","Louisiana Avenue and East Cook Street",1,0,N/A
368993,"July 1, 2015",Louisiana,Shreveport,"3600 block of Colquitt Road",0,1,N/A
