"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
1892180,"December 31, 2020",Kentucky,Lexington,"400 block of East Sixth St",0,1,N/A
1896728,"December 31, 2020",Texas,Houston,"9601 W Montgomery Rd",0,1,N/A
1891683,"December 31, 2020",Indiana,Richmond,"200 block of NW 13th St",0,1,N/A
1889554,"December 29, 2020",Mississippi,Tunica,"2661 Old Hwy 61 N",0,1,N/A
1889258,"December 29, 2020",Mississippi,Canton,"623 Chestnut Alley",2,1,N/A
1889279,"December 28, 2020",Tennessee,Memphis,"3995 S 3rd St",0,3,N/A
1889195,"December 28, 2020",Louisiana,"Ville Platte","100 block of E Cotton St",0,1,N/A
1889232,"December 28, 2020",Colorado,Denver,"2969 S Federal Blvd",0,2,N/A
1888255,"December 27, 2020",Tennessee,Nashville,"400 block of Harding Pl",0,2,N/A
1913209,"December 27, 2020",Georgia,Clarkston,"3629 Montreal Creek Cir",0,2,N/A
1887273,"December 26, 2020",Texas,Killeen,"700 block of Houston St",1,1,N/A
1887179,"December 26, 2020",Michigan,Flint,"600 block of E Pulaski Ave",2,0,N/A
1887259,"December 26, 2020",Texas,Spring,"19500 block of Lockridge Dr",1,1,N/A
1887635,"December 26, 2020",Florida,Tallahassee,"2500 block of Holton St",0,1,N/A
1886649,"December 25, 2020",Ohio,Cincinnati,"Cloister Dr",0,1,N/A
1886948,"December 25, 2020",Missouri,"Saint Louis (Spanish Lake)","1500 block of Lakeside Ln",2,0,N/A
1886961,"December 25, 2020",Pennsylvania,Philadelphia,"5800 block of Morton St",0,2,N/A
1886441,"December 25, 2020",Georgia,Macon,"4416 Mumford Rd",0,1,N/A
1886721,"December 25, 2020",Arkansas,Atkins,"5180 Pine Ridge Rd",5,0,N/A
1886954,"December 25, 2020",Missouri,"Saint Louis","Ashland Ave and Lambdin Ave",0,2,N/A
1914622,"December 25, 2020","New York",Albany,"200 block of Delaware Ave",0,1,N/A
1885137,"December 23, 2020",Arkansas,"Little Rock","5801 Dreher Ln",0,1,N/A
1885126,"December 23, 2020",Iowa,"Cedar Rapids","208 7th St SW",0,1,N/A
1885378,"December 23, 2020",Minnesota,"Saint Paul","850 Rice St",1,0,N/A
1885130,"December 23, 2020",Kentucky,Louisville,"251 Bigwood Way",1,1,N/A
1885840,"December 23, 2020",Georgia,Savannah,"White Bluff Rd and Hampstead Ave",0,1,N/A
1883967,"December 22, 2020",Virginia,Portsmouth,"Portsmouth Blvd and Truxton Ave",1,1,N/A
1883818,"December 21, 2020",Georgia,Atlanta,"3440 Peachtree Rd",1,0,N/A
1883003,"December 21, 2020",Maryland,Greenbelt,"Baltimore-Washington Pkwy",0,1,N/A
1883515,"December 21, 2020",Tennessee,Memphis,"Morningside St and Marsha Ave",0,3,N/A
1883348,"December 21, 2020",Kentucky,Lexington,"200 block of Catera Trace",0,2,N/A
1883355,"December 21, 2020",Kentucky,Louisville,"3237 Utah Ave",0,1,N/A
1882264,"December 20, 2020",Texas,"Fort Worth",N/A,0,1,N/A
1882311,"December 20, 2020",Kentucky,Mayfield,"198 Smiths Ln",4,0,N/A
1881791,"December 19, 2020",Arizona,Tucson,"10997 E Palmetto Pointe Trl",2,0,N/A
1882427,"December 19, 2020",Illinois,Decatur,"2400 block of E William St",0,2,N/A
1881609,"December 19, 2020",Louisiana,"New Orleans","1100 block of Piety St",0,3,N/A
1881004,"December 18, 2020",Texas,Houston,"6500 block of Dunlap St",0,1,N/A
1880054,"December 17, 2020",Texas,"New Braunfels","504 Wilderness Way",2,1,N/A
1881628,"December 17, 2020","New York",Kingston,"60 Van Buren St",1,1,N/A
1879827,"December 16, 2020",Nevada,"Las Vegas","1300 block of S Arlington St",1,0,N/A
1879300,"December 16, 2020","North Carolina",Charlotte,"900 block of Davenport St",0,1,N/A
1878745,"December 15, 2020",Indiana,Fairmount,"1500 block of N Main St",1,0,N/A
1879707,"December 15, 2020",Idaho,Castleford,N/A,1,0,N/A
1878564,"December 15, 2020",Michigan,Canton,"41000 block of Old Michigan Ave",1,0,N/A
1878608,"December 15, 2020",Louisiana,"New Orleans","Orleans Ave and I-10",0,2,N/A
1877707,"December 14, 2020","District of Columbia",Washington,"1500 block of Good Hope Rd SE",0,1,N/A
1878031,"December 14, 2020",Utah,Vernal,"W Red Cloud Loop Rd",1,1,N/A
1881433,"December 14, 2020","District of Columbia",Washington,"18th St SE and T St SE",0,1,N/A
1877224,"December 14, 2020",Florida,Cocoa,"1671 Owosso St",1,0,N/A
1877441,"December 14, 2020",Connecticut,Hartford,"88 Vine St",0,1,N/A
1876727,"December 13, 2020","West Virginia",Elkview,"1384 Cemetery Hill Dr",4,0,N/A
1876620,"December 12, 2020",Maryland,Baltimore,"4100 block of Frederick Ave",0,1,N/A
1875480,"December 12, 2020",Ohio,Cincinnati,"5000 block of Winneste Ave",0,1,N/A
1876057,"December 11, 2020","North Carolina",Conover,"Woodleaf Ct",1,0,N/A
1875917,"December 11, 2020","South Carolina",Columbia,"210 Roland St",0,1,N/A
1876009,"December 11, 2020",Tennessee,Bethpage,"1123B Smith Thompson Rd",3,0,N/A
1874575,"December 10, 2020",Arkansas,"Little Rock","33 Falcon Ct",1,0,N/A
1874381,"December 10, 2020",Michigan,Detroit,"10500 block of Morang Ave",0,1,N/A
