"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
1585921,"December 31, 2019",Illinois,Normal,"1700 block of Putnam Ave",1,0,N/A
1584672,"December 31, 2019",Mississippi,Jackson,"3900 block of Medgar Evers Blvd",0,2,N/A
1584837,"December 31, 2019",Tennessee,Jackson,"Lawrence Switch Rd and Conalco Dr",0,1,N/A
1584998,"December 31, 2019",Tennessee,Memphis,"4400 block of Castle Heights Dr",0,1,N/A
1584700,"December 31, 2019","North Carolina",Raleigh,"2900 block of Oneida Ct",0,1,N/A
1584652,"December 31, 2019",Pennsylvania,Philadelphia,"5401 Chester Ave",0,1,N/A
1587565,"December 31, 2019",California,"San Francisco","1500 block of Sunnydale Ave",0,1,N/A
1585153,"December 31, 2019",Delaware,Wilmington,"2400 block of N Market St",0,1,N/A
1585193,"December 31, 2019",Illinois,Chicago,"9400 block of S Ashland Ave",0,1,N/A
1585976,"December 31, 2019",Michigan,Detroit,"8900 block of Whitcomb",0,1,N/A
1585157,"December 31, 2019",Mississippi,Jackson,"1400 block of Palmyra St",0,1,N/A
1587973,"December 31, 2019","North Carolina",Newton,"E K St",0,1,N/A
1583875,"December 30, 2019",Texas,Jefferson,"Hughes St",0,2,N/A
1583051,"December 30, 2019",Georgia,Atlanta,"900 block of Washington St",1,1,N/A
1585705,"December 30, 2019",Tennessee,Memphis,"Drake St",0,1,N/A
1584549,"December 30, 2019","South Carolina",Charleston,"Line St and Flood St",0,1,N/A
1584185,"December 30, 2019",Washington,Yakima,"Queen Ave and MacLaren St",0,1,N/A
1584082,"December 30, 2019",Alabama,Mobile,"1357 Plaza Dr",0,1,N/A
1587949,"December 30, 2019",Texas,Yoakum,"300 block of E Hochheim St",0,1,N/A
1584124,"December 30, 2019",Louisiana,"Baton Rouge","16000 block of Morel Ave",1,1,N/A
1583856,"December 29, 2019",Oklahoma,Tulsa,"1111 E 60th St",1,0,N/A
1583484,"December 29, 2019",Illinois,"East Saint Louis","5510 State St",1,0,N/A
1582645,"December 29, 2019","New York",Rochester,"1700 block of Clifford St",0,1,N/A
1582984,"December 29, 2019",Alabama,Theodore,"5600 block of Smith St",0,1,N/A
1582040,"December 28, 2019","North Carolina",Concord,"8361 Concord Mills Boulevard",1,2,N/A
1582944,"December 28, 2019",Ohio,Hamilton,"100 block of Beckett St",0,2,N/A
1582217,"December 28, 2019",Delaware,"New Castle","Liborio Ln",0,2,N/A
1582731,"December 28, 2019",Virginia,Lynchburg,"621 Gum St",1,1,N/A
1588130,"December 28, 2019",Louisiana,Kentwood,N/A,1,2,N/A
1582010,"December 28, 2019",Alabama,Tuscaloosa,"6701 Alabama Hwy 69 S",0,1,N/A
1586092,"December 27, 2019",Texas,Midland,"S County Road 1230",1,0,N/A
1580963,"December 27, 2019",Colorado,Aurora,"14200 E Alameda Ave",1,0,N/A
1581055,"December 27, 2019",Illinois,Chicago,"7430 S Stony Island Ave",0,1,N/A
1580991,"December 27, 2019",Texas,Houston,"12800 block of Mosielee St",0,1,N/A
1580847,"December 27, 2019","North Carolina",Charlotte,"7900 block of Waterford Tide Loop",0,1,N/A
1581597,"December 27, 2019",Missouri,"Saint Louis","200 block of Eichelberger St",0,1,N/A
1581103,"December 27, 2019",Texas,Houston,"500 block of Smart St",2,7,N/A
1581578,"December 27, 2019",Kansas,Topeka,N/A,0,1,N/A
1581354,"December 27, 2019",Maine,Limerick,"138 Washington St",1,0,N/A
1581476,"December 27, 2019",Georgia,Kennesaw,"1575 Ridenour Pkwy NW",0,4,N/A
1581349,"December 27, 2019","New Jersey",Newark,"90 block of Goodwin Ave",0,2,N/A
1581303,"December 26, 2019",Louisiana,Thibodaux,"200 block of Bobby St",1,0,N/A
1580750,"December 26, 2019",Virginia,Portsmouth,"2100 block of Columbus Ave",0,1,N/A
1580107,"December 26, 2019",Minnesota,Minneapolis,"300 block of N Lowry Ave",0,1,N/A
1581438,"December 26, 2019",Wisconsin,Milwaukee,"N 54th St and W Chambers St",0,1,N/A
1580081,"December 26, 2019",Kansas,Wichita,"2400 block of N Mascot Ave",0,2,N/A
1580481,"December 26, 2019","South Carolina",Columbia,"9400 block of Wilson Blvd",0,1,N/A
1582006,"December 26, 2019",Maryland,Frederick,"7910 Reichs Ford Rd",1,0,N/A
1579788,"December 25, 2019","New Mexico","Rio Rancho","3400 Martin Meadows Dr NE",4,0,N/A
1579904,"December 25, 2019",Pennsylvania,Chester,"Keystone Rd",1,1,N/A
1579889,"December 25, 2019",California,Oakland,"2100 block of 34th Ave",0,4,N/A
1579581,"December 25, 2019",Missouri,"Saint Louis","Jefferson Ave and Shenandoah Ave",0,2,N/A
1580276,"December 25, 2019",Pennsylvania,Johnstown,"200 block of Dupont St",0,1,N/A
1580245,"December 25, 2019",Pennsylvania,Philadelphia,"1513 W Lehigh Ave",0,2,N/A
1580445,"December 25, 2019",Texas,Buna,"34060 US-96",1,0,N/A
1579962,"December 25, 2019",Nevada,"Las Vegas","N Sloan Ln and Las Vegas Blvd N",0,2,N/A
1581049,"December 25, 2019",Illinois,Herrin,"2705 N Park Ave",2,0,N/A
1580022,"December 25, 2019",Illinois,Chicago,"8100 block of S Campbell Ave",0,1,N/A
1579907,"December 25, 2019",Tennessee,Nashville,"Moormans Arm Rd and Whites Creek Pike",0,1,N/A
1579659,"December 25, 2019",Texas,Houston,"331 Parramatta Ln",0,1,N/A
1580416,"December 25, 2019",Florida,Pensacola,"1401 W Intendencia St",0,1,N/A
1580389,"December 25, 2019",Florida,Jacksonville,"Ave B and Brooklyn Rd",0,2,N/A
1580373,"December 25, 2019",Florida,Homestead,"100 block of NW 4th Ave",2,0,N/A
1579354,"December 24, 2019",Illinois,Chicago,"4100 block of W 15th St",0,1,N/A
1579324,"December 24, 2019",Louisiana,Slidell,"300 block of Dockside Dr",1,1,N/A
1579706,"December 24, 2019",California,Oakland,"5300 block of Fairfax Ave",0,2,N/A
1579608,"December 24, 2019",Michigan,Detroit,"9500 block of Winthrop St",0,2,N/A
1579441,"December 24, 2019",Illinois,Chicago,"700 block of N Spaulding Ave",0,1,N/A
1579729,"December 24, 2019",Louisiana,"Baton Rouge","Avalon Ave and Turret Dr",1,1,N/A
1578398,"December 23, 2019",Pennsylvania,Philadelphia,"3100 block of N 24th St",1,0,N/A
1579390,"December 23, 2019",Texas,"San Antonio","Arbor Place",0,1,N/A
1578931,"December 23, 2019",Delaware,Newark,"801 Christiana Rd",0,1,N/A
1578551,"December 23, 2019","New York",Brooklyn,"3038 Neptune Ave",0,2,N/A
1579292,"December 23, 2019",Nevada,"Las Vegas","Vegas Valley Dr",0,2,N/A
1579768,"December 23, 2019",Iowa,"Des Moines","Clark St and 25th St",0,1,N/A
1578508,"December 23, 2019",Illinois,Chicago,"7200 S Green St",0,1,N/A
1578505,"December 23, 2019",Illinois,Chicago,"1800 block of N Drake Ave",0,1,N/A
1578178,"December 23, 2019",Nevada,"North Las Vegas","1409 E Lake Mead Blvd",0,2,N/A
1578924,"December 23, 2019",Illinois,Chicago,"2500 block of W 42nd St",0,1,N/A
1578908,"December 23, 2019",Illinois,Chicago,"6500 block of S Francisco Ave",0,1,N/A
1578832,"December 23, 2019",Ohio,"Franklin (Carlisle)","300 block of Martz-Paulin Rd",0,1,N/A
1577984,"December 22, 2019",Tennessee,Nashville,"600 block of Heron Pointe Dr",0,1,N/A
1577577,"December 22, 2019",Maryland,Baltimore,"225 Park Ave",0,7,N/A
1578388,"December 22, 2019",Utah,Ogden,"2900 Pingree Ave",0,1,N/A
1578454,"December 22, 2019",Ohio,Cleveland,"W 85th St and Franklin Blvd",0,1,N/A
1578016,"December 22, 2019",Arkansas,"West Memphis","800 block of Walnut Dr",0,1,N/A
1577518,"December 22, 2019",Illinois,Chicago,"5700 block of S May St",0,13,N/A
1578055,"December 22, 2019",Florida,Hernando,"N Blue Bream Terrace",0,1,N/A
