"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
472328,"December 26, 2015",Indiana,"La Porte","5344 South Hupp Road",0,1,N/A
472716,"December 26, 2015",Illinois,Chicago,"5200 block of West Adams Street",0,1,N/A
471987,"December 26, 2015",Indiana,Indianapolis,"Olive Street and Woodlawn Avenue",0,1,N/A
472600,"December 26, 2015",Massachusetts,Boston,"100 block of Stratton Street",0,1,N/A
474275,"December 26, 2015",Georgia,Columbus,"2300 Simmons Avenue",0,1,N/A
472246,"December 25, 2015",California,"San Bernardino","484 South Rancho Avenue",0,1,N/A
488742,"December 25, 2015","New York",Brooklyn,"Pitkin and Barbey",0,2,N/A
472330,"December 25, 2015",Pennsylvania,Hazleton,"N Locust St and W Ninth St",0,2,N/A
471867,"December 25, 2015",Florida,Jacksonville,"Franklin and Odessa",0,4,N/A
471860,"December 25, 2015",Alabama,Mobile,"785 Schillinger Rd S",0,4,N/A
471997,"December 24, 2015","New Jersey",Passaic,"Passaic St and 5th St",0,1,N/A
471828,"December 24, 2015",Illinois,Chicago,"2300 block of West 72nd Street",0,1,N/A
471823,"December 24, 2015",Illinois,Chicago,"3900 block of West Van Buren Street",0,1,N/A
471854,"December 24, 2015",Ohio,Cleveland,"West 95th Street and Silk Avenue",0,1,N/A
471687,"December 24, 2015",Connecticut,Bridgeport,"1160 State Street",1,1,N/A
471414,"December 24, 2015",Tennessee,Nashville,"400 block of Wilclay Drive",1,0,N/A
472362,"December 24, 2015","New York",Bronx,"183rd Street and Jerome Avenue",1,1,N/A
473654,"December 24, 2015",Mississippi,Brookhaven,"North Jackson Street",2,0,N/A
472672,"December 24, 2015",Alabama,"Bessemer (Hueytown)","W Crest Estates",0,1,N/A
471878,"December 24, 2015",Florida,"Dade City","37000 block of Moceri Avenue",1,0,N/A
471518,"December 23, 2015",Indiana,Evansville,"1000 block of West Missouri St.",0,1,N/A
471508,"December 23, 2015",Indiana,"South Bend","141 Illinois Street",0,1,N/A
473948,"December 23, 2015",Arkansas,"Little Rock","2700 block of S. Harrison",0,1,N/A
472114,"December 23, 2015",Tennessee,Memphis,"4500 block of Double Tree Road",1,0,N/A
471206,"December 23, 2015",Louisiana,"Baton Rouge","Jefferson Avenue",0,1,N/A
471579,"December 23, 2015",California,Watsonville,"Magnolia and Lawrence",1,0,N/A
471247,"December 23, 2015","New York",Rochester,"Avenue D",0,1,N/A
471510,"December 23, 2015",Georgia,Macon,"1655 North Atwood Drive",1,0,N/A
470666,"December 23, 2015",Nevada,"Las Vegas","1400 block of Daybreak Road",1,1,N/A
470834,"December 22, 2015",Illinois,Chicago,"5900 block of S Princeton Ave",1,0,N/A
471098,"December 22, 2015","New York",Rochester,"200 Genesee St",0,1,N/A
470314,"December 22, 2015",Pennsylvania,York,"South West Street and Heighes Street",0,1,N/A
470293,"December 22, 2015",Pennsylvania,York,"100 block of South West Street",0,1,N/A
470661,"December 22, 2015",Kansas,Manhattan,"200 block of East Park Road",0,1,N/A
470581,"December 22, 2015",California,Pasadena,"Los Robles Avenue and Orange Grove Boulevard",0,2,N/A
470181,"December 22, 2015",Georgia,Augusta,"700 block of East Chapman Street",0,1,N/A
470512,"December 22, 2015",Wisconsin,Beloit,"212 8th St",1,0,N/A
470684,"December 22, 2015",Louisiana,Harvey,"1621 Apache Drive",1,1,N/A
469522,"December 21, 2015",Illinois,Chicago,"5200 block of West Montana",0,2,N/A
470971,"December 21, 2015",Missouri,"Poplar Bluff","500 block of Co Rd 4222",1,0,N/A
469723,"December 21, 2015",Pennsylvania,Pittsburgh,"200 block of Mathilda Street",3,0,N/A
470227,"December 21, 2015",Illinois,Chicago,"0 block of West 125th Street",0,1,N/A
470569,"December 21, 2015",California,"San Bernardino","California and Porter Streets",0,2,N/A
469767,"December 20, 2015",Texas,Pflugerville,"1600 block of Lady Grey Avenue",0,2,N/A
1068832,"December 20, 2015","North Carolina",Charlotte,"1600 block of Vancouver Dr",1,0,N/A
469520,"December 20, 2015",Illinois,Chicago,"2700 block of South Dearborn Street",0,1,N/A
469504,"December 20, 2015",Illinois,Chicago,"9600 block of South Throop Street",0,1,N/A
469486,"December 20, 2015",California,Oakland,"West Grand Avenue and Frontage Road",0,3,N/A
473902,"December 20, 2015",Missouri,Gainesville,"MO Highway 5",0,1,N/A
468968,"December 20, 2015","North Carolina",Wilmington,"11th and Castle Street",1,4,N/A
468966,"December 20, 2015",Indiana,"South Bend","215 S Dixie Way",0,1,N/A
470013,"December 20, 2015",Mississippi,Columbus,"Main Street",0,1,N/A
469490,"December 20, 2015",California,Oakland,"900 block of Mandela Parkway",1,0,N/A
469907,"December 20, 2015","North Carolina",Charlotte,"Sugarcreek Road",0,1,N/A
469144,"December 19, 2015",Missouri,Sikeston,"1500 block of E. Kathleen Street",0,1,N/A
468386,"December 19, 2015",Illinois,Chicago,"2800 block of South St. Louis Avenue",0,1,N/A
468645,"December 19, 2015",Virginia,Richmond,"1500 block of Mechanicsville Turnpike",0,1,N/A
470931,"December 19, 2015",Illinois,Joliet,"24 Ohio St",0,3,N/A
469572,"December 19, 2015",Missouri,"Kansas City","27th and Indiana",0,1,N/A
470044,"December 19, 2015",Louisiana,Thibodaux,"117 Violet St",1,0,N/A
469720,"December 19, 2015","South Carolina",Graniteville,"602 Wickham Drive",0,1,N/A
468697,"December 19, 2015",Virginia,Richmond,"4900 block of Old Brook Road",1,0,N/A
468470,"December 19, 2015",Michigan,Saginaw,"1539 Vermont",0,1,N/A
469559,"December 19, 2015",California,Salinas,"1395 Nogal Drive",2,0,N/A
468736,"December 19, 2015",Florida,Miami,"NW 17th Ave and NW 38th St",0,1,N/A
469016,"December 19, 2015",Mississippi,Magee,N/A,1,0,N/A
468202,"December 19, 2015","New York","New York (Manhattan)","1740 Madison Avenue",0,1,N/A
469931,"December 19, 2015",Texas,"San Antonio","West Avenue",0,1,N/A
468938,"December 19, 2015",Massachusetts,Lowell,N/A,0,1,N/A
468624,"December 19, 2015",Ohio,Cincinnati,"1133 Rutledge Ave",0,1,N/A
468004,"December 18, 2015",Massachusetts,Boston,"58 Annunciation Road",1,1,N/A
468420,"December 18, 2015",Connecticut,Hamden,"175 School Street",0,1,N/A
484550,"December 18, 2015",California,Fontana,"17400 block of Reed Street",0,1,N/A
468242,"December 18, 2015",Louisiana,Patterson,"Grandwood Drive",1,0,N/A
467505,"December 17, 2015",Ohio,Columbus,"Chatterton Road",0,1,N/A
472030,"December 17, 2015",Tennessee,Knoxville,"Badgett Drive",1,0,N/A
468515,"December 17, 2015",Mississippi,Jackson,"136 E Ash St.",0,1,N/A
467220,"December 17, 2015",Maryland,Baltimore,"500 block of North Hilton St.",0,1,N/A
467822,"December 17, 2015",Georgia,Atlanta,"1400 block of Donald Lee Hollowell Parkway",0,1,N/A
467183,"December 17, 2015",Florida,"Saint Petersburg","1828 16th Street South",1,0,N/A
467693,"December 17, 2015",Michigan,Detroit,"99 Kenilworth St",1,0,N/A
468675,"December 17, 2015","West Virginia",Huntington,"5300 block of Longwood Road",0,1,N/A
466923,"December 16, 2015",Ohio,Columbus,"1200 block of Dellwood Avenue",1,0,N/A
467125,"December 16, 2015",Illinois,Chicago,"500 block of East Marquette Road",1,0,N/A
466844,"December 16, 2015",Florida,"Saint Petersburg","2300 block of 13th Ave. South",1,0,N/A
467314,"December 16, 2015",Illinois,Rockford,"600 block of Concord Avenue",1,0,N/A
466770,"December 16, 2015",Illinois,Chicago,"6600 block of South Eberhart Avenue",0,1,N/A
466743,"December 16, 2015",Illinois,Chicago,"1300 block of South Lawndale Avenue",0,1,N/A
467270,"December 16, 2015",Illinois,Chicago,"7500 block of South Emerald Avenue",0,1,N/A
467218,"December 16, 2015",Maryland,Baltimore,"700 block of Linnard St.",0,2,N/A
467635,"December 16, 2015",Pennsylvania,York,"700 block of South George Street",0,1,N/A
466290,"December 15, 2015",Texas,Dallas,"342 North Jim Miller Road",0,1,N/A
466808,"December 15, 2015",Georgia,Columbus,"700 block of Parkwood Drive",0,1,N/A
466759,"December 15, 2015",Illinois,Chicago,"900 block of North Long Avenue",0,1,N/A
466716,"December 15, 2015",California,Oakland,"2400 block of 77th Avenue",0,1,N/A
468383,"December 15, 2015",Florida,"Saint Petersburg","2321 13th Ave S",1,0,N/A
465534,"December 14, 2015",Ohio,Columbus,"1100 block of Duxberry Avenue",1,0,N/A
467589,"December 14, 2015",Colorado,Pueblo,"Veta and Van Buren",1,0,N/A
466304,"December 14, 2015",Indiana,Lafayette,"900 block of Union Street",0,1,N/A
465279,"December 14, 2015","New York","Staten Island","Tompkins and Vanderbilt Avenue",1,1,N/A
466780,"December 14, 2015",Georgia,Macon,"1100 block of Atagahi Trail",0,1,N/A
465586,"December 14, 2015",Illinois,Chicago,"500 block of W 61st St",0,1,N/A
465582,"December 14, 2015",Illinois,Chicago,"11900 block of South Harvard",0,1,N/A
466099,"December 14, 2015",Illinois,Chicago,"1200 block of East 79th Street",0,1,N/A
466121,"December 14, 2015",California,"San Jose","Winfield Boulevard and Coleman Road",0,1,N/A
466370,"December 14, 2015",Ohio,Cleveland,"Beckman Ave and E 92nd St",0,1,N/A
466556,"December 14, 2015",Texas,Gainesville,"900 block of East Scott Street",0,1,N/A
466017,"December 14, 2015",Florida,"West Palm Beach","40th Street and Broadway",0,1,N/A
466004,"December 14, 2015",Illinois,Chicago,"4500 block of South Vincennes Avenue",0,1,N/A
468067,"December 13, 2015",Texas,Houston,"Washington Avenue and Jackson Hill",0,2,N/A
466361,"December 13, 2015",Connecticut,Meriden,"144 Pratt Street",0,1,N/A
465741,"December 13, 2015",Mississippi,Natchez,"Mount Carmel Road",1,0,N/A
464989,"December 13, 2015",Pennsylvania,Philadelphia,"500 block of N Creighton St",1,2,N/A
465115,"December 13, 2015",Alabama,Mobile,"McKenna Drive",0,1,N/A
465402,"December 13, 2015","New York",Brooklyn,"Church Avenue and East 91st",0,1,N/A
464957,"December 13, 2015",California,Venice,"Sixth Street and San Juan Avenue",0,3,N/A
466447,"December 13, 2015","South Carolina","North Charleston","Bonds Wilson Ave",0,2,N/A
464757,"December 13, 2015",Georgia,Macon,"3948 Lindwood Drive",1,0,N/A
464468,"December 12, 2015",Washington,Everett,"12300 block of Fourth Place W",1,0,N/A
464072,"December 12, 2015",Illinois,Chicago,"5900 block of South Hamlin Avenue",0,1,N/A
465084,"December 12, 2015",Illinois,Chicago,"5200 block of South Wabash Avenue",0,1,N/A
464645,"December 12, 2015",Florida,Tampa,"4611 E Whiteway Drive",1,0,N/A
465766,"December 12, 2015",Virginia,"Virginia Beach","5600 block of Greenwich Boulevard",0,1,N/A
464775,"December 11, 2015",Florida,Jacksonville,"11050 Harts Rd",0,1,N/A
463642,"December 11, 2015",Maryland,Baltimore,"5100 block of Park Heights Avenue",1,3,N/A
463993,"December 11, 2015",Georgia,Savannah,"200 block of Hampstead Avenue",0,1,N/A
466085,"December 11, 2015",Delaware,Wilmington,"1300 block of Read St.",0,1,N/A
463346,"December 11, 2015","New York",Rochester,"Woodrow Street",0,1,N/A
464363,"December 11, 2015",Maryland,Baltimore,"2600 block of Cecil Avenue",0,1,N/A
463894,"December 11, 2015",Pennsylvania,"Upper Darby","2400 block of North Park Street",1,0,N/A
465528,"December 11, 2015",Louisiana,"Baton Rouge","1800 block of North 17th Street",1,1,N/A
465617,"December 11, 2015",Michigan,"Lake Orion","660 S Lapeer Rd",0,2,N/A
463734,"December 11, 2015",Pennsylvania,Pittsburgh,"1222 Brownsville Rd",0,4,N/A
463944,"December 10, 2015",Delaware,Dover,"Village Drive",0,1,N/A
463261,"December 10, 2015",Texas,Houston,"5300 block of West Gulf Bank",0,1,N/A
463731,"December 10, 2015",Ohio,Cincinnati,"1500 block of Jonathan Ave",1,0,N/A
462754,"December 10, 2015",Georgia,Savannah,"39th and Burroughs",1,0,N/A
463557,"December 10, 2015","District of Columbia",Washington,"4420 F St E",0,2,N/A
463320,"December 10, 2015",Wisconsin,Milwaukee,"24th Place and Capitol",0,1,N/A
463317,"December 10, 2015",Wisconsin,Milwaukee,"35th and Center",0,1,N/A
462496,"December 10, 2015",Texas,"Universal City","300 block of Madrid",1,0,N/A
462881,"December 9, 2015",Oklahoma,Tulsa,"East 46th Street North and North Lewis Ave",0,3,N/A
462821,"December 9, 2015","Rhode Island",Providence,"Westminister and Knight",0,1,N/A
462682,"December 9, 2015",Florida,Jacksonville,"West 13th Street",0,1,N/A
462798,"December 9, 2015",Illinois,Chicago,"5500 block of S Emerald Ave",0,1,N/A
467117,"December 9, 2015",Nebraska,Omaha,"2107 N. 16th Street",2,0,N/A
462842,"December 9, 2015",Tennessee,Lebanon,"Bay Court and West Main Street",0,1,N/A
461536,"December 8, 2015",Tennessee,Memphis,"3000 block of Croley Drive",0,1,N/A
474480,"December 8, 2015",Massachusetts,"Lanesboro (Hancock)",N/A,0,1,N/A
462602,"December 8, 2015",California,Perris,"Nuevo Boulevard",0,1,N/A
462575,"December 8, 2015",Alabama,Huntsville,"Alaska Avenue",0,1,N/A
461022,"December 7, 2015",Kentucky,Louisville,"1600 block of Gallagher Street",0,1,N/A
461294,"December 7, 2015",Illinois,Chicago,"5100 block of South Emerald Avenue",0,1,N/A
461763,"December 7, 2015",Washington,Seattle,"3500 block of South Brandon Street",1,0,N/A
461337,"December 7, 2015","New York","Staten Island","100 block of Beach Street",0,2,N/A
461918,"December 7, 2015",Louisiana,Harvey,"21st Street",1,0,N/A
460695,"December 6, 2015",Tennessee,Memphis,"South Parkway and Bellevue Boulevard",0,1,N/A
460254,"December 6, 2015",Georgia,Savannah,"West 39th and Florance Street",0,1,N/A
460469,"December 6, 2015",Illinois,Chicago,"4100 block of West Crystal Street",0,1,N/A
459874,"December 5, 2015",Florida,Jacksonville,"East Maidstone Mill Drive",1,0,N/A
460401,"December 5, 2015",California,Stockton,N/A,0,1,N/A
459964,"December 5, 2015",Texas,Houston,"12526 Ashford River",1,2,N/A
459947,"December 5, 2015",Alabama,Birmingham,N/A,0,1,N/A
459801,"December 5, 2015",Indiana,Indianapolis,"3800 block of German Church Road",0,1,N/A
467903,"December 5, 2015",Delaware,Wilmington,"2500 block of Bowers Street",0,1,N/A
460459,"December 5, 2015",Illinois,Chicago,"5700 block of S Union Ave",0,1,N/A
460591,"December 5, 2015",California,"Santa Ana","600 block of South Mountain View Avenue",0,1,N/A
459985,"December 5, 2015",Ohio,Cleveland,"5500 block of Perkins Court",0,1,N/A
460330,"December 5, 2015","New York",Yonkers,"2 South Cottage Gardens",0,1,N/A
460666,"December 4, 2015",Kansas,Wichita,"820 S. Osage Street",0,1,N/A
459068,"December 4, 2015",Florida,"Orlando (Pine Hills)","N Powers Dr and Denson Dr",0,1,N/A
459182,"December 4, 2015",Louisiana,"Baton Rouge","2323 Spain St",1,0,N/A
459676,"December 4, 2015",Florida,Largo,"2200 Gladys Street #1302",2,0,N/A
459915,"December 4, 2015",Georgia,Atlanta,"8th Street",1,0,N/A
459147,"December 3, 2015",Texas,Oilton,FM2050,1,0,N/A
459387,"December 3, 2015",Georgia,Macon,"5341 Bloomfield Road",0,2,N/A
459377,"December 3, 2015",Georgia,Atlanta,"Campbellton Road and Honeysuckle Lane",0,1,N/A
458555,"December 3, 2015",Wisconsin,Milwaukee,"8th and Locust",0,1,N/A
457393,"December 2, 2015",Tennessee,Nashville,"300 block of Paragon Mills Road",0,2,N/A
457558,"December 2, 2015",Connecticut,Hartford,"154 Mather Street",0,1,N/A
457037,"December 2, 2015",Georgia,Savannah,"100 block of West 33rd Street",1,3,N/A
458986,"December 2, 2015",Ohio,Lowell,"Highland Ridge and OH 530",0,1,N/A
458860,"December 2, 2015",Texas,Houston,"6000 Jessamine Street",1,0,N/A
457160,"December 2, 2015",Michigan,Dowagiac,"126 Front Street",0,1,N/A
456067,"December 1, 2015",Illinois,Chicago,"800 block of East 83rd Street",1,0,N/A
457582,"December 1, 2015",Pennsylvania,Jeannette,"16th Street",0,1,N/A
456412,"December 1, 2015",Michigan,Detroit,"13000 block of Hayes Street",2,0,N/A
489151,"December 1, 2015",Oklahoma,Anadarko,N/A,1,0,N/A
457034,"December 1, 2015",Michigan,Flint,"East Gillespie Avenue and Wesley Street",0,1,N/A
456875,"December 1, 2015",Illinois,Chicago,"4600 block of North Central Park Avenue",0,3,N/A
456052,"November 30, 2015",Indiana,Gary,"5800 block of Kennedy Terrace",0,1,N/A
455906,"November 30, 2015",Louisiana,"New Orleans","400 block of North Rocheblave Street",1,0,N/A
455740,"November 30, 2015",Massachusetts,Boston,"50 block of Malcolm X Boulevard",0,1,N/A
456291,"November 30, 2015",Louisiana,Kenner,"3315 Maine Avenue",0,2,N/A
456618,"November 30, 2015",Pennsylvania,Philadelphia,"300 block of N 11th St",0,1,N/A
456072,"November 30, 2015",Illinois,Chicago,"3300 block of West Flournoy Street",0,1,N/A
456460,"November 30, 2015",Wisconsin,Milwaukee,N/A,0,1,N/A
459318,"November 29, 2015",Missouri,"Saint Louis","1200 block of North Kingshighway",0,1,N/A
455981,"November 29, 2015",Missouri,"Saint Louis","5900 block of Riverview Boulevard",1,0,N/A
455172,"November 29, 2015",Michigan,Detroit,"5900 block of Yorkshire",0,1,N/A
455672,"November 29, 2015",California,Salida,"Marshall Road",0,1,N/A
456056,"November 29, 2015",Wisconsin,"West Sweden",N/A,0,1,N/A
455601,"November 29, 2015",Minnesota,"Squaw Lake","Natures Lake Path",1,0,N/A
454720,"November 28, 2015",Indiana,Evansville,"N 2nd Ave and W Franklin St",1,0,N/A
454702,"November 28, 2015",Indiana,Gary,"3900 block of West 21st Avenue",1,0,N/A
454944,"November 28, 2015",Georgia,Bogart,"Rocky Branch Rd",0,1,N/A
455595,"November 28, 2015",Arizona,"Casa Grande","9000 South Isom Road",0,1,N/A
455124,"November 28, 2015",Kentucky,Madisonville,I-69,0,1,N/A
455755,"November 28, 2015",Arkansas,Jonesboro,"710 N. Caraway Road",1,0,N/A
455926,"November 28, 2015",Virginia,"Virginia Beach","5700 block of East Hastings Arch",0,1,N/A
455030,"November 27, 2015",Florida,"West Palm Beach","1601 W 37th St",1,0,N/A
454802,"November 27, 2015","New Jersey",Newark,"Avon Avenue",0,3,N/A
454784,"November 27, 2015","New York",Brooklyn,"Monument Walk",0,1,N/A
454726,"November 27, 2015",Kentucky,Madisonville,"I-69 at Island Ford Road exit 116",0,1,N/A
454694,"November 27, 2015",Illinois,Chicago,"1400 block of North Washtenaw",0,1,N/A
455424,"November 27, 2015",Texas,Arlington,"1500 block of Raines Street",1,1,N/A
454558,"November 26, 2015",Virginia,Portsmouth,"2300 block of South Street",0,1,N/A
453701,"November 26, 2015",Virginia,Elliston,"5100 block of Duke Lane",0,1,N/A
454303,"November 26, 2015",Florida,Jacksonville,"Oliver Street",0,1,N/A
454585,"November 26, 2015",Georgia,"Atlanta (Chamblee)","3450 Evans Rd",1,0,N/A
454009,"November 26, 2015",Illinois,Springfield,"1900 block of South Grand Avenue East",0,1,N/A
453904,"November 26, 2015",Texas,Houston,"Clarewood and Dunlap",1,1,N/A
454128,"November 26, 2015",Indiana,Indianapolis,N/A,0,1,N/A
453493,"November 25, 2015",Connecticut,Colchester,"Middletown and Bigelow Road",0,1,N/A
453306,"November 25, 2015",Michigan,Detroit,"St. Aubin and Larned",1,0,N/A
456663,"November 25, 2015",Georgia,Moultrie,"518 First Avenue SW",0,1,N/A
453583,"November 25, 2015",Kentucky,Louisville,"1700 block of Bolling Avenue",1,0,N/A
453243,"November 25, 2015",Alabama,Birmingham,"4200 block of Messer Airport Highway",0,1,N/A
453627,"November 25, 2015",Illinois,Chicago,"6600 block of S Lowe Ave",0,1,N/A
453607,"November 25, 2015",Illinois,Chicago,"3300 block of West Van Buren Street",1,0,N/A
455641,"November 25, 2015","New York",Bronx,"166th Street and College Avenue",0,1,N/A
453561,"November 25, 2015",Louisiana,Shreveport,"6400 block of Canal Boulevard",0,1,N/A
453511,"November 25, 2015",Pennsylvania,Philadelphia,"4700 block of Oakmont St",0,1,N/A
453723,"November 24, 2015",Iowa,Toledo,"100 block of E Carleton St",0,2,N/A
453121,"November 24, 2015",Maryland,Baltimore,"700 block of Vine St",0,1,N/A
453520,"November 24, 2015",Ohio,Columbus,"East Livingston Avenue and Beechwood Road",0,1,N/A
453025,"November 24, 2015","New Jersey",Linden,"900 block of Middlesex St",0,2,N/A
452975,"November 24, 2015",Illinois,Chicago,"7300 block of S Sangamon St",0,2,N/A
452046,"November 23, 2015",Georgia,Savannah,"300 block of Lawton Avenue",0,1,N/A
453822,"November 23, 2015",Ohio,Toledo,"1100 block of Woodland Avenue",0,1,N/A
452918,"November 23, 2015","North Carolina",Dudley,"300 Rollingwood Dr",1,0,N/A
452007,"November 23, 2015",Ohio,Columbus,"90 block of S Terrace Ave",4,1,N/A
453159,"November 23, 2015",Ohio,Marion,"378 Nunin Court",0,1,N/A
451757,"November 23, 2015",Pennsylvania,Pittsburgh,"2000 block of S Braddock Ave",0,1,N/A
452261,"November 23, 2015",Illinois,Chicago,"3700 block of South Albany Avenue",0,1,N/A
458682,"November 22, 2015",Georgia,Augusta,"2463 Golden Camp Road",0,1,N/A
451924,"November 22, 2015",Florida,Miami,"Northwest 52nd Street",0,2,N/A
455709,"November 22, 2015",Iowa,"Des Moines","4200 block of Hull Avenue",2,1,N/A
451495,"November 22, 2015",Louisiana,"New Orleans","1900 block of Gallier St",0,17,N/A
451845,"November 21, 2015",Wisconsin,"Rock (county)",N/A,0,1,N/A
451088,"November 21, 2015",Tennessee,Knoxville,"320 Hall Of Fame Dr",1,1,N/A
451057,"November 21, 2015",Maryland,Baltimore,"Stricker and School",1,3,N/A
451483,"November 21, 2015",Missouri,Moberly,"2253 County Road 2250",3,0,N/A
452920,"November 21, 2015",Missouri,Moberly,"2253 County Road 2250",3,0,N/A
451072,"November 21, 2015",Texas,"Humble (Atascocita)","18000 block of Yaupon Trl",1,0,N/A
451860,"November 21, 2015",Tennessee,Dunlap,"Blue Sewanee Rd",0,1,N/A
454608,"November 21, 2015",Georgia,Jefferson,N/A,0,1,N/A
451932,"November 20, 2015",Florida,Miami,"NW 57th St and NW 24th Ave",0,2,N/A
450562,"November 20, 2015",Nevada,"North Las Vegas","502 Goldfield St",1,0,N/A
451125,"November 20, 2015",Ohio,Cleveland,"Melrose Avenue and East 71st Street",0,1,N/A
451286,"November 20, 2015",California,"San Marcos","3500 block of De Leone Road",1,0,N/A
450531,"November 20, 2015",Pennsylvania,Philadelphia,"1600 block of W Ontario St",0,1,N/A
497840,"November 20, 2015",California,"Santa Maria","1500 block of South Thornburg Street",1,2,N/A
450789,"November 19, 2015",Washington,Seattle,"23rd Avenue and E. Cherry Street",0,1,N/A
450883,"November 19, 2015",Louisiana,"Iberville (county)","Stassi Rd",1,0,N/A
450696,"November 19, 2015",Ohio,Columbus,"E. 25th Avenue and Billiter Boulevard",1,0,N/A
450281,"November 19, 2015",Pennsylvania,Pittsburgh,"4000 block of Vinceton Street",0,1,N/A
450136,"November 19, 2015",Tennessee,Nashville,"South 9th Street",0,1,N/A
450520,"November 19, 2015",Virginia,Bohannon,"The Long Ln and Myrtle Grove Ln",1,0,N/A
451022,"November 19, 2015",California,Stockton,"California and Park Streets",1,1,N/A
449935,"November 18, 2015",Michigan,Detroit,"Clippert Street",0,1,N/A
449932,"November 18, 2015",Michigan,Detroit,"Clippert Street",0,1,N/A
449859,"November 18, 2015",Florida,Miami,"Northwest 77th Street and 14th Avenue",1,0,N/A
450290,"November 17, 2015",Indiana,Portland,"1600 block of N 600 E",0,1,N/A
449266,"November 17, 2015",Texas,Katy,"Mt Everest Way",0,3,N/A
449493,"November 17, 2015",California,"Grand Terrace","21900 block of Vivienda Avenue",0,1,N/A
451469,"November 17, 2015",Iowa,"Des Moines","900 block of 18th Street",0,1,N/A
450359,"November 17, 2015",Alabama,Birmingham,"1900 block of Alabama Avenue",1,0,N/A
449297,"November 17, 2015",Ohio,Columbus,"Courtright Road",0,2,N/A
448923,"November 17, 2015",Texas,Tyler,"8500 block of Cedar Ridge Dr",0,1,N/A
449253,"November 17, 2015",Illinois,Chicago,"8600 block of South Aberdeen Avenue",0,1,N/A
